Datetime,Close,High,Low,Open,Volume,H-L,H-PC,L-PC,TR,ATR,basic_upper,basic_lower,final_upper,final_lower,supertrend,trend
2026-01-23 08:10:00+00:00,25049.55078125,25081.400390625,25047.849609375,25063.30078125,0,33.55078125,18.849609375,14.701171875,33.55078125,29.163351291749642,25152.115053875248,24977.134946124752,25152.115053875248,25057.986932179356,25152.115053875248,-1.0
2026-01-23 08:15:00+00:00,25057.099609375,25067.5,25044.150390625,25049.25,0,23.349609375,17.94921875,5.400390625,23.349609375,28.581977100074678,25141.571126612725,24970.079264012275,25141.571126612725,24970.079264012275,25141.571126612725,-1.0
2026-01-23 08:20:00+00:00,25063.69921875,25068.400390625,25050.349609375,25057.44921875,0,18.05078125,11.30078125,6.75,18.05078125,27.528857515067212,25141.961572545202,24976.788427454798,25141.571126612725,24976.788427454798,25141.571126612725,-1.0
2026-01-23 08:25:00+00:00,25049.94921875,25070.5,25046.75,25063.25,0,23.75,6.80078125,16.94921875,23.75,27.15097176356049,25140.07791529068,24977.17208470932,25140.07791529068,24977.17208470932,25140.07791529068,-1.0
2026-01-23 08:30:00+00:00,25065.30078125,25068.44921875,25046.80078125,25049.80078125,0,21.6484375,18.5,3.1484375,21.6484375,26.60071833720444,25137.427155011614,24977.822844988386,25137.427155011614,24977.822844988386,25137.427155011614,-1.0
2026-01-23 08:35:00+00:00,25067.69921875,25075.25,25051.849609375,25065.650390625,0,23.400390625,9.94921875,13.451171875,23.400390625,26.280685565983998,25142.39186138545,24984.70774798955,25137.427155011614,24984.70774798955,25137.427155011614,-1.0
2026-01-23 08:40:00+00:00,25063.400390625,25078.05078125,25056.400390625,25068.150390625,0,21.650390625,10.3515625,11.298828125,21.650390625,25.817656071885597,25144.678554153157,24989.772617721843,25137.427155011614,24989.772617721843,25137.427155011614,-1.0
2026-01-23 08:45:00+00:00,25060.099609375,25095.150390625,25053.150390625,25064.05078125,0,42.0,31.75,10.25,42.0,27.43589046469704,25156.45806201909,24991.84271923091,25137.427155011614,24991.84271923091,25137.427155011614,-1.0
2026-01-23 08:50:00+00:00,25044.75,25066.900390625,25041.349609375,25060.150390625,0,25.55078125,6.80078125,18.75,25.55078125,27.247379543227336,25135.86713862968,24972.38286137032,25135.86713862968,24991.84271923091,25135.86713862968,-1.0
2026-01-23 08:55:00+00:00,25069.349609375,25089.650390625,25043.94921875,25045.19921875,0,45.701171875,44.900390625,0.80078125,45.701171875,29.0927587764046,25154.078081016713,24979.521528358287,25135.86713862968,24991.84271923091,25135.86713862968,-1.0
2026-01-23 09:00:00+00:00,25088.75,25100.150390625,25068.19921875,25069.94921875,0,31.951171875,30.80078125,1.150390625,31.951171875,29.37860008626414,25172.31060494629,24996.03900442871,25135.86713862968,24996.03900442871,25135.86713862968,-1.0
2026-01-23 09:05:00+00:00,25088.19921875,25094.650390625,25063.69921875,25088.25,0,30.951171875,5.900390625,25.05078125,30.951171875,29.53585726513773,25167.78237648291,24990.56723289209,25135.86713862968,24996.03900442871,25135.86713862968,-1.0
2026-01-23 09:10:00+00:00,25083.650390625,25107.80078125,25083.650390625,25087.150390625,0,24.150390625,19.6015625,4.548828125,24.150390625,28.997310601123957,25182.71751774087,25008.73365413413,25135.86713862968,25008.73365413413,25135.86713862968,-1.0
2026-01-23 09:15:00+00:00,25058.349609375,25100.80078125,25057.30078125,25089.150390625,0,43.5,17.150390625,26.349609375,43.5,30.447579541011564,25170.393519873036,24987.708042626964,25135.86713862968,25008.73365413413,25135.86713862968,-1.0
2026-01-23 09:20:00+00:00,25077.05078125,25085.80078125,25058.150390625,25058.150390625,0,27.650390625,27.451171875,0.19921875,27.650390625,30.16786064941041,25162.479167885733,24981.472003989267,25135.86713862968,25008.73365413413,25135.86713862968,-1.0
