Datetime,Close,High,Low,Open,Volume,H-L,H-PC,L-PC,TR,ATR,basic_upper,basic_lower,final_upper,final_lower,supertrend,trend
2026-01-27 09:30:00+00:00,25128.849609375,25145.55078125,25100.75,25141.19921875,0,44.80078125,6.1015625,38.69921875,44.80078125,33.00472577422884,25222.164567947686,25024.136213302314,25222.164567947686,25040.843622419237,25040.843622419237,1.0
2026-01-27 09:35:00+00:00,25147.69921875,25160.25,25125.900390625,25130.5,0,34.349609375,31.400390625,2.94921875,34.349609375,33.13921413430595,25242.492837715417,25043.657552909583,25222.164567947686,25043.657552909583,25043.657552909583,1.0
2026-01-27 09:40:00+00:00,25170.400390625,25175.349609375,25142.75,25142.94921875,0,32.599609375,27.650390625,4.94921875,32.599609375,33.08525365837536,25258.305565662627,25059.794043712373,25222.164567947686,25059.794043712373,25059.794043712373,1.0
2026-01-27 09:45:00+00:00,25202.900390625,25207.349609375,25168.05078125,25169.25,0,39.298828125,36.94921875,2.349609375,39.298828125,33.70661110503782,25288.820028627615,25086.580361997385,25222.164567947686,25086.580361997385,25086.580361997385,1.0
2026-01-27 09:50:00+00:00,25229.94921875,25229.94921875,25190.650390625,25203.94921875,0,39.298828125,27.048828125,12.25,39.298828125,34.26583280703404,25313.097303108603,25107.502306266397,25222.164567947686,25107.502306266397,25107.502306266397,1.0
2026-01-27 09:55:00+00:00,25234.099609375,25246.099609375,25225.69921875,25230.400390625,0,20.400390625,16.150390625,4.25,20.400390625,32.87928858883063,25334.537279828994,25137.261548296006,25334.537279828994,25137.261548296006,25137.261548296006,1.0
2026-01-28 03:45:00+00:00,25336.0,25336.150390625,25227.650390625,25248.599609375,0,108.5,102.05078125,6.44921875,108.5,40.44135972994757,25403.224469814842,25160.576311435158,25334.537279828994,25160.576311435158,25160.576311435158,1.0
2026-01-28 03:50:00+00:00,25358.75,25371.400390625,25335.099609375,25335.44921875,0,36.30078125,35.400390625,0.900390625,36.30078125,40.02730188195281,25473.331905645857,25233.168094354143,25473.331905645857,25233.168094354143,25233.168094354143,1.0
2026-01-28 03:55:00+00:00,25352.75,25366.650390625,25324.69921875,25357.900390625,0,41.951171875,7.900390625,34.05078125,41.951171875,40.21968888125753,25466.333871331273,25225.015738043727,25466.333871331273,25233.168094354143,25233.168094354143,1.0
2026-01-28 04:00:00+00:00,25331.349609375,25363.900390625,25330.75,25352.099609375,0,33.150390625,11.150390625,22.0,33.150390625,39.512759055631776,25465.863472479396,25228.786918145604,25465.863472479396,25233.168094354143,25233.168094354143,1.0
